|shop_name|category_full|title|desc
936|polski_koszyk|1.6.Owoce|Bakalland Morele suszone 100 g|Morela jest owocem uprawianym od ponad 4000 lat. Trudno jest ustalić jej pochodzenie, ale najprawdopodobniej jej korzenie wywodzą się z Azji. Morele obecnie uprawiane są w bardzo wielu krajach świata (morela zwyczajna uprawiana jest także w Polsce, jednak nie na skalę przemysłową).Morele są zdrowym zamiennikiem słodyczy, spożywanym na surowo oraz w przetworach. W przemyśle cukierniczym stosowane są do wypieku ciast i produkcji deserów. Morele to również idealny dodatek do dań mięsnych.Suszone morele są bogactwem witamin: A, C, PP oraz B6. Zawierają również znaczące ilości wapnia, fosforu, żelaza, witamin z grupy B oraz witaminy E.Bakalland – wyszukane przyjemnościWystarczy tylko chwila, by sięgnąć po małe przyjemności. Wcześniej jednak długo i starannie wyszukujemy najdoskonalsze owoce i orzechy, wybierając je z najlepszych zbiorów na świecie. Dzięki temu Bakalland od lat słynie z jakości, a Ty możesz rozkoszować się prawdziwym bogactwem naturalnych smaków!
937|polski_koszyk|1.6.Owoce|Bakalland Morele suszone 200 g|Morela jest owocem uprawianym od ponad 4000 lat. Trudno jest ustalić jej pochodzenie, ale najprawdopodobniej jej korzenie wywodzą się z Azji. Morele obecnie uprawiane są w bardzo wielu krajach świata (morela zwyczajna uprawiana jest także w Polsce, jednak nie na skalę przemysłową).Morele są zdrowym zamiennikiem słodyczy, spożywanym na surowo oraz w przetworach. W przemyśle cukierniczym stosowane są do wypieku ciast i produkcji deserów. Morele to również idealny dodatek do dań mięsnych.Suszone morele są bogactwem witamin: A, C, PP oraz B6. Zawierają również znaczące ilości wapnia, fosforu, żelaza, witamin z grupy B oraz witaminy E.Bakalland – wyszukane przyjemnościWystarczy tylko chwila, by sięgnąć po małe przyjemności. Wcześniej jednak długo i starannie wyszukujemy najdoskonalsze owoce i orzechy, wybierając je z najlepszych zbiorów na świecie. Dzięki temu Bakalland od lat słynie z jakości, a Ty możesz rozkoszować się prawdziwym bogactwem naturalnych smaków!
938|polski_koszyk|1.6.Owoce|Bakalland Śliwki suszone 100 g|Suszenie śliwek zapoczątkowane zostało tysiące lat temu w okolicach Morza Kaspijskiego, skąd również pochodzą drzewa śliwy domowej. Obecnie, na całym świecie uprawiane jest około 2 tysiące odmian śliwy. Znaczenie ekonomiczne ma natomiast około 100 odmian, które występują między innymi w USA, Chile, Argentynie, czy Francji. Suszone śliwki są zdrowym substytutem słodyczy. Stanowią nieodłączny element wypieków, przetworów. Świetnie sprawdzają się jako urozmaicenie dań wytrawnych. Suszone śliwki to bogactwo potasu i miedzi oraz źródło witaminy A, B2, B6.Bakalland – wyszukane przyjemnościWystarczy tylko chwila, by sięgnąć po małe przyjemności. Wcześniej jednak długo i starannie wyszukujemy najdoskonalsze owoce i orzechy, wybierając je z najlepszych zbiorów na świecie. Dzięki temu Bakalland od lat słynie z jakości, a Ty możesz rozkoszować się prawdziwym bogactwem naturalnych smaków!
939|polski_koszyk|1.6.Owoce|Bakalland Śliwki suszone 200 g|Bakalland – wyszukane przyjemnościWystarczy tylko chwila, by sięgnąć po małe przyjemności. Wcześniej jednak długo i starannie wyszukujemy najdoskonalsze owoce i orzechy, wybierając je z najlepszych zbiorów na świecie. Dzięki temu Bakalland od lat słynie z jakości, a Ty możesz rozkoszować się prawdziwym bogactwem naturalnych smaków!
940|polski_koszyk|1.6.Owoce|Bakalland Winogrono suszone 50 g|To suszone w całości ciemne, duże owoce winogrona. Idealna przekąska w poręcznym opakowaniu, w porcji na raz. To propozycja, którą można zabrać ze sobą do torebki lub plecaka i sięgać po nią w momencie ochoty na pożywną przekąskę. Taka forma bakaliowej przekąski sprawdzi się zarówno w podróży, w pracy lub w domu, kiedy mamy ochotę na coś słodkiego.
941|polski_koszyk|1.6.Owoce|Bakoma Mus owocowy Jabłuszko+Zielone Jabłuszko 2x100g|Musy owocowe od Bakomy to delikatna konsystencja i pyszny smak.Zawierają wyłącznie to co w owocach najcenniejsze.Swój wyjątkowy smak zawdzięczają starannie dobranym owocowym kompozycjom.
942|polski_koszyk|1.6.Owoce|BakPlanet rodzynki 90 g|Rodzynki Bakal Planet produkowane są z surowców najwyższej jakości. Słodki smak i aromatyczny zapach, gwarantuje pochodzenie z najlepszych, specjalnie wyselekcjonowanych szczepów dużych winogron.To niezastąpiony dodatek do wypieku ciast, babek, strucli, sporządzenia sosów, galaretek i napojów bezalkoholowych. Idealny element dekoracyjny do lodów, sałatek owocowych czy innych przekąsek.Bogate walory smakowe i zawartość wielu cennych mikroelementów, wspomaga prawidłowe funkcjonowaniu organizmu.Jest to produkt naturalny dla odżywiających się świadomie. Smaczna, zdrowa i chrupiąca przekąska dla osób dbających o linię. Chętnie wykorzystywane do przegryzienia po męczącym treningu bądź wycieczce pieszej.Dorodne i duże owoce, o wyjątkowo słodkim smaku to idealny dodatek do potraw, ciast i deserów, lodów, sałatek, surówek, mięs i sosów.Rodzynki Bakal Planet to bogate źródło potasu, który odgrywa ważną rolę w regulowaniu ciśnienia krwi oraz wysoka zawartość błonnika, witamin z grupy B, C oraz E pozytywnie wpływa na funkcjonowanie organizmu.
943|polski_koszyk|1.6.Owoce|BakPlanet śliwka kalifornijska 150 g|Suszenie śliwek zapoczątkowane zostało tysiące lat temu w okolicach Morza Kaspijskiego, skąd również pochodzą drzewa śliwy domowej.Obecnie, na całym świecie uprawiane jest około 2 tysiące odmian śliwy. Znaczenie ekonomiczne ma natomiast około 100 odmian, które występują między innymi w USA, Chile, Argentynie, czy Francji. Suszone śliwki są zdrowym substytutem słodyczy. Stanowią nieodłączny element wypieków, przetworów.Świetnie sprawdzają się jako urozmaicenie dań wytrawnych. Suszone śliwki to bogactwo potasu i miedzi oraz źródło witaminy A, B2, B6.
944|polski_koszyk|1.6.Owoce|Batom Włoszczyzna (Warzywa Suszone) Bio 150 g|Suszone warzywa z ekologicznych upraw.Świetny dodatek do zup, sosów i mięs.
945|polski_koszyk|1.6.Owoce|Batom Włoszczyzna (Warzywa Suszone) Bio 75 g|WŁOSZCZYZNA (WARZYWA SUSZONE) BIO 75 g- BATOM
946|polski_koszyk|1.6.Owoce|Bio Europa Maliny liofilizowane BIO 30 g|Ekologiczne maliny liofilizowane to znakomita przekąska, przeznaczona do bezpośredniego spożycia.Poddane procesowi liofilizacji zachowują pełnię składników odżywczych.Doskonale sprawdzą się jako dodatek do jogurtów, musli, sałatek, wypieków oraz deserów.
947|polski_koszyk|1.6.Owoce|Bio Europa Truskawki liofilizowane BIO 30 g|Ekologiczne truskawki liofilizowane to znakomita przekąska, przeznaczona do bezpośredniego spożycia.Poddane procesowi liofilizacji zachowują pełnię składników odżywczych.Doskonale sprawdzą się jako dodatek do jogurtów, musli, sałatek, wypieków oraz deserów.
948|polski_koszyk|1.6.Owoce|Bio Planet Banany suszone BIO 150 g|Ekologiczne banany suszone to pyszna i ciekawa w smaku pożywna przekąska.Kawałki bananów charakteryzują się miękką, lekko gumowatą konsystencją.Znakomicie smakują prosto z torebki, jak również jako dodatek do dań orientalnych, musli, sałatek owocowych, ciast i deserów.
949|polski_koszyk|1.6.Owoce|Bio Planet Cytryny świeże BIO 0,5 kg|Te popularne owoce nie tylko ze względu na właściwości kulinarne, ale i zdrowotne były już znane starożytnym Rzymianom i Grekom. Bardzo cenili właściwości cytryn i uważali je za symbol zdrowia.Aby zacząć dzień z dobrym samopoczuciem zaleca się regularne picie z samego rana szklanki wody ze świeżo wyciśniętym sokiem z cytryny.Produkt zmiennowagowy. Podana cena, to cena za 1,00 kg. Cytryny nie są w pełni dojrzałe.Kaliber: 3-4 ,( 58-72 mm)
950|polski_koszyk|1.6.Owoce|Bio Planet Cytryny świeże BIO 1 kg|Cytryna to owoc, który przywędrował do Polski z południowych Chin, do Europy zawitała w okresie Średniowiecza. Obecnie jest uprawiana, jako roślina ozdobna, ale przede wszystkim w celach kulinarnych.Bogata w witaminę C, B1 i kwas cytrynowy, ma silne i bardzo szerokie oddziaływanie na nasz organizm. Cytryna zawiera dużo pektyn, korzystnych dla organizmu polisacharydów. Dzięki temu świetnie hamuje łaknienie. Dodatkowo odznacza się działaniem oczyszczającym i antyoksydacyjnym, co sprawia, że owoc ten jest silnym orężem w walce z tkanką tłuszczową.W siatce będą 4 cytryny o łącznej wadze około 0,40 kg. Cytryny nie są w pełni dojrzałe.Kaliber: 3-4 (58-72 mm)
951|polski_koszyk|1.6.Owoce|Bio Planet Daktyle bez pestek suszone bezglutenowe BIO 1 kg|Ekologiczne daktyle bez pestek mogą być stosowane jako samodzielna słodka przekąska lub jakododatek do porannej owsianki, deserów, ciast, powideł i wszelkiego rodzaju potraw. Daktyle to doskonały zamiennik słodyczy w diecie dziecka.
952|polski_koszyk|1.6.Owoce|Bio Planet Daktyle bez pestek suszone bezglutenowe BIO 150g|Ekologiczne daktyle bez pestek mogą być stosowane jako samodzielna słodka przekąska lub jakododatek do porannej owsianki, deserów, ciast, powideł i wszelkiego rodzaju potraw.Daktyle to doskonały zamiennik słodyczy w diecie dziecka.
953|polski_koszyk|1.6.Owoce|Bio Planet Daktyle bez pestek suszone bezglutenowe BIO 400 g|Ekologiczne daktyle bez pestek mogą być stosowane jako samodzielna słodka przekąska lub jakododatek do porannej owsianki, deserów, ciast, powideł i wszelkiego rodzaju potraw. Daktyle to doskonały zamiennik słodyczy w diecie dziecka.
954|polski_koszyk|1.6.Owoce|Bio Planet Daktyle suszone z pestką (na gałązkach) BIO 250 g|Ekologiczne daktyle z pestką suszone w naturalny sposób. Mogą być stosowane jako samodzielna słodka przekąska lub jako dodatek do porannej owsianki, deserów, ciast, powideł i wszelkiego rodzaju potraw.Daktyle to doskonały zamiennik słodyczy w diecie dziecka.
955|polski_koszyk|1.6.Owoce|Bio Planet Figi suszone BIO 1 kg|Ekologiczne figi mogą stanowić doskonałą przekąskę zarówno dla dzieci, jak i dla dorosłych.Świetnie nadają się do dosładzania dżemów owocowych. Polecamy jako dodatek do porannej owsianki,ciast, deserów. Na suszonych figach może występować biały nalot. Jest to zjawisko naturalne,związane z wytrącaniem się fruktozy, które nie wpływa na jakość produktu.
956|polski_koszyk|1.6.Owoce|Bio Planet Figi suszone BIO 150 g|Ekologiczne figi mogą stanowić doskonałą przekąskę zarówno dla dzieci, jak i dla dorosłych.Świetnie nadają się do dosładzania dżemów owocowych. Polecamy jako dodatek do porannej owsianki,ciast, deserów. Na suszonych figach może występować biały nalot. Jest to zjawisko naturalne,związane z wytrącaniem się fruktozy, które nie wpływa na jakość produktu.
957|polski_koszyk|1.6.Owoce|Bio Planet Figi suszone BIO 400 g|Ekologiczne figi mogą stanowić doskonałą przekąskę zarówno dla dzieci, jak i dla dorosłych.Świetnie nadają się do dosładzania dżemów owocowych. Polecamy jako dodatek do porannej owsianki,ciast, deserów. Na suszonych figach może występować biały nalot. Jest to zjawisko naturalne,związane z wytrącaniem się fruktozy, które nie wpływa na jakość produktu.
958|polski_koszyk|1.6.Owoce|Bio Planet Jagody Goji suszone BIO 1 kg|Ekologiczne jagody goji są jednym z najbardziej odżywczych produktów na świecie. Mogą być spożywane zarówno na surowo, jak również stanowić dodatek do porannej owsianki, kompotu, ciast, deserów oraz z gorącą wodą (jako herbata ziołowa).UWAGAZalecane spożycie jagód od 10 do 20 g dziennie. Dzieci, kobiety w ciąży oraz karmiące powinny zachować szczególną ostrożność.
959|polski_koszyk|1.6.Owoce|Bio Planet Jagody goji suszone BIO 100 g|Ekologiczne jagody goji są jednym z najbardziej odżywczych produktów na świecie. Mogą być spożywane zarówno na surowo, jak również stanowić dodatek do porannej owsianki, kompotu, ciast, deserów oraz z gorącą wodą (jako herbata ziołowa).
960|polski_koszyk|1.6.Owoce|Bio Planet Jagody goji suszone BIO 250 g|Ekologiczne jagody goji są jednym z najbardziej odżywczych produktów na świecie. Mogą być spożywane zarówno na surowo, jak również stanowić dodatek do porannej owsianki, kompotu, ciast, deserów oraz z gorącą wodą (jako herbata ziołowa).
961|polski_koszyk|1.6.Owoce|Bio Planet Jagody inkaskie suszone BIO 100 g|Ekologiczne jagody inkaskie to egzotyczne owoce, zwane również złotymi jagodami. Charakteryzują się wyraźnym, unikalnym, słodko-cierpkim smakiem.Polecamy jako pyszną i odżywczą samodzielną przekąskę, jak również jako dodatek do kotajli owocowych, musli, deserów, czy bakaliowych mieszanek.
962|polski_koszyk|1.6.Owoce|Bio Planet Krążki ananasa suszone BIO 113 g|Ekologiczne suszone krążki ananasa to doskonała samodzielna przekąska. Polecamy również jako dodatek do słodkich sałatek, sosów bakaliowych, deserów i kotajli.
963|polski_koszyk|1.6.Owoce|Bio Planet Krążki jabłka suszone BIO 100 g|Ekologiczne suszone krążki jabłka mogą stanowić samodzielnąprzekąskę oraz doskonały dodatek do kompotów i ciast.
964|polski_koszyk|1.6.Owoce|Bio Planet Mango suszone BIO 100 g|Ekologiczne mango suszone to owoc tropikalny, który charakteryzuje się wyjątkowym aromatem.To zarówno ciekawa w smaku i pożywna przekąska, jak również świetny dodatek do różnych potraw np. do porannej owsianki lub innych kasz, kompotów, deserów, sałatek, ciast, powideł oraz do nadziewania mięs.
965|polski_koszyk|1.6.Owoce|Bio Planet Mango Suszone Bio 400 g|Ekologiczne mango suszone to owoc tropikalny, który charakteryzuje się wyjątkowym aromatem. To zarówno ciekawa w smaku i pożywna przekąska, jak również świetny dodatek do różnych potraw np. do porannej owsianki lub innych kasz, kompotów, deserów, sałatek, ciast, powideł oraz do nadziewania mięs.Kraj pochodzenia surowca: Burkina Faso
966|polski_koszyk|1.6.Owoce|Bio Planet Morele suszone BIO 1 kg|Ekologiczne morele suszone smakują wyśmienicie jako samodzielna przekąska oraz jako dodatekdo ciepłej owsianki na słodko, do ciast, deserów, kompotów np. w połączeniu z innymi owocami oraz do różnych,ciekawych smakowo sosów. Polecamy także jako dodatek do mięs, sałatek, pierogów, knedli.
967|polski_koszyk|1.6.Owoce|Bio Planet Morele suszone BIO 150 g|Ekologiczne morele suszone smakują wyśmienicie jako samodzielna przekąska oraz jakododatek do ciepłej owsianki na słodko, do ciast, deserów, kompotów np. w połączeniu z innymiowocami oraz do różnych, ciekawych smakowo sosów. Polecamy także jako dodatek do mięs, sałatek,pierogów, knedli.
968|polski_koszyk|1.6.Owoce|Bio Planet Morele suszone BIO 400 g|Ekologiczne morele suszone smakują wyśmienicie jako samodzielna przekąska oraz jakododatek do ciepłej owsianki na słodko, do ciast, deserów, kompotów np. w połączeniu z innymiowocami oraz do różnych, ciekawych smakowo sosów. Polecamy także jako dodatek do mięs, sałatek,pierogów, knedli.
969|polski_koszyk|1.6.Owoce|Bio Planet Morwa Biała Suszona BIO 1 kg|Ekologiczne suszone owoce morwy białej to niezwykle ciekawa w smaku i pożywna przekąska. Morwa doskonale sprawdza się również jako składnik sałatek, kompotów, dżemów, marmolad, win i likierów.
970|polski_koszyk|1.6.Owoce|Bio Planet Morwa biała suszona BIO 100g|Ekologiczne suszone owoce morwy białej to niezwykle ciekawa w smaku i pożywna przekąska.Morwa doskonale sprawdza się również jako składnik sałatek, kompotów, dżemów, marmolad, win i likierów.
971|polski_koszyk|1.6.Owoce|Bio Planet Morwa Biała suszona BIO 250 g|Ekologiczne suszone owoce morwy białej to niezwykle ciekawa w smaku i pożywna przekąska.Morwa doskonale sprawdza się również jako składnik sałatek, kompotów, dżemów, marmolad, win i likierów.
972|polski_koszyk|1.6.Owoce|Bio Planet Morwa czarna suszona BIO 100g|Ekologiczne suszone owoce morwy czarnej to niezwykle ciekawa w smaku i pożywna przekąska. Morwa doskonale sprawdza się również jako składnik sałatek, kompotów, dżemów, marmolad, win i likierów.Przyrządzony z owoców morwy gęsty syrop z dodatkiem cukru trzcinowego może stanowić wartościowy zamiennik środków słodzących, idealny np. do słodzenia herbaty.
973|polski_koszyk|1.6.Owoce|Bio Planet Mun grzyby suszone BIO 50 g|Ekologiczne grzyby mun zaliczane są do najstarszych grzybów spożywczych świata.W kuchni dalekiego Wschodu uznawane za podstawowy artykuł żywnościowy. Charakteryzują się delikatnym, szlachetnym smakiem.Idealne jako dodatek do zup, potraw duszonych, sosów. Dobrze komponują się z ostrymi przyprawami.
974|polski_koszyk|1.6.Owoce|Bio Planet Pomidory suszone BIO 150 g|Ekologiczne pomidory suszone doskonale sprawdzają się jako dodatek do zapiekanek warzywnych i zup. Polecamy również w postaci rozdrobnionej jako przyprawę np. do risotto.
975|polski_koszyk|1.6.Owoce|Bio Planet Shiitake (grzyby suszone) BIO 063 g|Ekologiczne grzyby shiitake zwane inaczej twardnikami japońskimi uprawiane są na martwych kłodach drzew liściastych. Cieszą się coraz większym zainteresowaniem ze względu na swoje cenne właściwości odżywcze. Szczególnie cenione są w kuchni wschodniej. Zalecamy, aby grzyby shiitake poddawać krótkotrwałej obróbce cieplnej (ok. 5 min.), w przeciwnym razie twardnieją. W zależności od użycia (np. do sosów) warto namoczyć je ok. 30 min. przed użyciem.
976|polski_koszyk|1.6.Owoce|Bio Planet Śliwki Bez Pestek (Suszone) BIO 1 kg|Ekologiczne śliwki suszone doskonałe jako dodatek do deserów, kompotów oraz jako samodzielna przekąska. Na suszonych śliwkach może występować biały nalot. Jest to zjawisko naturalne, związane z wytrącaniem się fruktozy, które nie wpływa na jakość produktu.Uwaga: śliwki sporadycznie mogą zawierać pestki, bądź ich fragmenty.
977|polski_koszyk|1.6.Owoce|Bio Planet Wiśnie Suszone bez pestek BIO 100 g|Ekologiczne wiśnie suszone na słońcu to doskonała samodzielna przekąska. Polecamy również jako dodatek do deserów, płatków śniadaniowych, ciast, lodów oraz kompotów.
978|polski_koszyk|1.6.Owoce|Bio Planet Żurawina Suszona Niesłodzona Bio 50 g|Ekologiczna suszona żurawina to doskonała, pożywna przekąska. Polecamy jako dodatek do deserów, płatków śniadaniowych, ciast, lodów oraz jako składnik sosów i potraw mięsnych.
979|polski_koszyk|1.6.Owoce|Bio Raj Daktyle Bez Pestek Suszone Bio 150 g|Ekologiczne daktyle bez pestek mogą być stosowane jako samodzielna słodka przekąska lub jako dodatek do porannej owsianki, deserów, ciast, powideł i wszelkiego rodzaju potraw. Daktyle to doskonały zamiennik słodyczy w diecie dziecka.
980|polski_koszyk|1.6.Owoce|Bio Raj Figi Suszone Bio 250 g|Ekologiczne figi mogą stanowić doskonałą przekąskę zarówno dla dzieci, jak i dla dorosłych. Świetnie nadają się do dosładzania dżemów owocowych. Polecamy jako dodatek do porannej owsianki, ciast, deserów. Na suszonych figach może występować biały nalot. Jest to zjawisko naturalne, związane z wytrącaniem się fruktozy, które nie wpływa na jakość produktu.
981|polski_koszyk|1.6.Owoce|Bio Raj Malina Suszona Bio 50 g|Ekologiczne suszone maliny to niezwykle ciekawa, pyszna i pożywna przekąska. Doskonałe do spożycia bezpośrednio z torebki oraz jako dodatek do deserów, ciast, sałatek owocowych.
982|polski_koszyk|1.6.Owoce|Bio Raj Morele Suszone Bio 150 g|Ekologiczne morele suszone smakują wyśmienicie jako samodzielna przekąska oraz jako dodatek do ciepłej owsianki na słodko, do ciast, deserów, kompotów np. w połączeniu z innymi owocami oraz do różnych, ciekawych smakowo sosów. Polecamy także jako dodatek do mięs, sałatek, pierogów, knedli.
983|polski_koszyk|1.6.Owoce|Bio Raj Śliwki Bez Pestek (Suszone) Bio 200 g|Ekologiczne śliwki suszone doskonałe jako dodatek do deserów, kompotów oraz jako samodzielna przekąska. Na suszonych śliwkach może występować biały nalot. Jest to zjawisko naturalne, związane z wytrącaniem się fruktozy, które nie wpływa na jakość produktu.
984|polski_koszyk|1.6.Owoce|Bio Raj Śliwki węgierki bez pestek suszone BIO 200 g|Ekologiczne śliwki węgierki suszone doskonałe jako dodatek do deserów, kompotów oraz jako samodzielna przekąska. Na suszonych śliwkach może występować biały nalot. Jest to zjawisko naturalne, związane z wytrącaniem się fruktozy, które nie wpływa na jakość produktu.
985|polski_koszyk|1.6.Owoce|Biominki Daktyle Bez Pestek Suszone Bio 100 g|Ekologiczne daktyle bez pestek mogą być stosowane jako samodzielna słodka przekąska lub jako dodatek do porannej owsianki, deserów, ciast, powideł i wszelkiego rodzaju potraw. Daktyle to doskonały zamiennik słodyczy w diecie dziecka.
986|polski_koszyk|1.6.Owoce|Biominki Morele Suszone Bio 100 g|Ekologiczne morele suszone smakują wyśmienicie jako samodzielna przekąska. Idealne do podjadania w szkole, w domu i na spacerze!
987|polski_koszyk|1.6.Owoce|Biovegan Skórka Cytryny suszona sproszkowana BIO 9 g|Bez*gluten*owa, wegańska skórka cytrynowa bez śladowych ilości alergenów, sztucznych dodatków i konserwantów.Do ciast, ciasteczek, deserów, sosów czy napojów – by było pysznie i bezpiecznie.
988|polski_koszyk|1.6.Owoce|Biovegan Skórka Pomarańczy suszona sproszkowana BIO 9 g|Bez*gluten*owa, wegańska skórka pomarńczowa bez śladowych ilości alergenów, sztucznych dodatków i konserwantów.Do ciast, ciasteczek, deserów, sosów czy napojów – by było pysznie i bezpiecznie.
989|polski_koszyk|1.6.Owoce|BoboVita Suszona śliwka po 4 miesiącu 125 g|Środek spożywczy specjalnego przeznaczenia żywieniowego:Ze skontrolowanymi składnikamiZgodnie z przepisami prawa nie zawiera żadnych substancji konserwujących, barwników i wzmacniaczy smakuIdealny do nauki smakówŹródło witaminy CTen produkt jest przeznaczony do uzupełnienia diety, której podstawą jest mleko kobiece lub modyfikowane.Karmienie piersią jest najlepsze dla dziecka.Środek spożywczy dla niemowląt i małych dzieci zawiera składniki skontrolowane pod kątem bezpieczeństwa dla niemowląt. Skład dostosowany do wieku. Zgodnie z przepisami prawa nie zawiera konserwantów, barwników i wzmacniaczy smaku.Certyfikowany producent ISO 22000
990|polski_koszyk|1.6.Owoce|Casa del Sole Pomidory suszone 100 g|Pomidory to jeden z podstawowych składników kuchni śródziemnomorskiej. Świetny dodatek do dań, pyszna przekąska. Dzięki specjalnemu procesowi suszenia zawierają mniej soli, przez co są o wiele zdrowsze.
991|polski_koszyk|1.6.Owoce|Crispy Natural Suszone chipsy z brzoskwini 15 g|Delikatna i dojrzałaPrzeniesie Cię w ciepłe i słoneczne klimaty, przywoła miłe wspomnienie lata nawet w pochmurne dni.Urzekająca zapachem i smakiem, na długo pozostanie w Twojej pamięci. Idealna na chwilę relaksu.To właśnie specjalnie dla Ciebie przygotowaliśmy chipsy z brzoskwini, w których zachowaliśmy wysokie wartości odżywcze.Twoja CHRUPIĄCA BRZOSKWINIA jest w 100% naturalna, posiada wysoką zawartość błonnika pokarmowego oraz stanowi 1 z 5 porcji owoców i warzyw zalecanych do spożycia w ciągu dni
992|polski_koszyk|1.6.Owoce|Crispy Natural Suszone chipsy z jabłek 18 g|Zajrzyj do sadu…Pełnego dojrzałych i smacznych jabłek, najlepszych polskich owoców, bogatych w witaminy i błonnik.Chipsy z jabłek to specjalność Crispy Natural, są słodkie chociaż bez dodatku cukru.Spróbuj więc chrupiących plastrów jabłek. Crispy Natural wyróżnia wysoka zawartość błonnika pokarmowego.
993|polski_koszyk|1.6.Owoce|Cykoria Jabcusie Chipsy jabłkowe suszone 30 g|Chipsy jabłkowe są produktem otrzymanym z wysuszonych, pokrojonych i pozbawionych gniazd nasiennych świeżych jabłek.Dzięki specjalnemu procesowi obróbki chipsy jabłkowe są wyjątkowo chrupkie i kruche. Można je spożywać bezpośrednio lub mieszając z jogurtem, muesli.Chipsy jabłkowe Jabcusie produkowane są wyłącznie na bazie polskich jabłek.Jedzenie Jabcusiów to rozkosz dla podniebienia.4Produkowane bez dodatku tłuszczu.
994|polski_koszyk|1.6.Owoce|Cykoria Jabcusie Chipsy jabłkowe suszone 40 g|Chipsy jabłkowe są produktem otrzymanym z wysuszonych, pokrojonych i pozbawionych gniazd nasiennych świeżych jabłek.Dzięki specjalnemu procesowi obróbki chipsy jabłkowe są wyjątkowo chrupkie i kruche. Można je spożywać bezpośrednio lub mieszając z jogurtem, muesli.Chipsy jabłkowe Jabcusie produkowane są wyłącznie na bazie polskich jabłek.Jedzenie Jabcusiów to rozkosz dla podniebienia.4Produkowane bez dodatku tłuszczu.
995|polski_koszyk|1.6.Owoce|Gruszki Konferencja 3 - 4 szt.|Charakteryzuje się zielono-żółtą, matową skórką i słodki, soczysty miąższ. Doskonała do bezpośredniego spożycia, a także do wszelkiego rodzaju deserów.
996|polski_koszyk|1.6.Owoce|Gruszki Lukasówka 4 szt.|Gruszki mają zielonkawożółtą skórkę, o białym i średnioziarnistym słodko-winnym posmaku. Doskonałe na przetwory.
997|polski_koszyk|1.6.Owoce|Grycan Lody bakaliowe 1100 ml|Lody Grycan Bakaliowe w dużym, familijnym opakowaniu. Tworzone wyłącznie z naturalnych składników z dbałością o najdrobniejsze szczegóły, w oparciu o tradycyjną recepturę udoskonalaną przez pokolenia rodziny cukierników. Do ich produkcji użyto ręcznie selekcjonowanych i przygotowywanych wyśmienitych bakalii: pysznych fig, rodzynków oraz włoskich i arachidowych orzechów.
998|polski_koszyk|1.6.Owoce|Hortex Mieszanka Kompotowa 450 g|Mix owoców na kompot, takich jak: truskawki, aronie, czarne porzeczki oraz śliwki, z których można przygotować nie tylko kompot, ale też wiele deserów, koktajli i ciast. Dzięki temu, że jest to już gotowa mieszanka znacznie skraca się czas przygotowania.
999|polski_koszyk|1.6.Owoce|Malina 250g|Owoce są aromatyczne i słodkie, średniej wielkości, szeroko stożkowate, intensywnie czerwone, z połyskiem, zwarte. Owoce zachowują swoje walory smakowe po zamrożeniu. Nadają się także na soki, galaretki, konfitury i wina.
1000|polski_koszyk|1.6.Owoce|Mandarynka Ciementina|Odmiana wywodząca się z pomarańczy gorzkiej. Owoc bardzo smaczny o aromatycznym miąższu w kolorze ciemnopomarańczowym lub czerwonym. Skórka łatwo daje się oddzielić od miąższu. Zawiera mała ilość pestek. Są bogatym źródłem witamin o właściwościach antyoksydacyjnych.
1001|polski_koszyk|1.6.Owoce|Mango duże 350 - 500 g 1 szt.|Mango to egzotyczny owoc, którego właściwości i wartości odżywcze doceniono już 4 tysiące lat temu w Indiach. Do Europy dotarło w XVI wieku, jednak dopiero niedawno naukowcy przeprowadzili liczne badania, z których wynika, że mango może zapobiec rozwojowi niektórych nowotworów, a także obniżyć poziom cukru i cholesterolu we krwi. Ponadto złagodzi ból gardła i chrypkę.
1002|polski_koszyk|1.6.Owoce|Mango Ready-to-Eat 350 - 400 g 1 szt.|Owoc o cienkiej, gładkiej skórce początkowo barwy ciemnozielonej w miarę dojrzewania zmienia się na żółto-złoto-czerwoną. Miąższ ma barwę pomarańczowożółtą i jest bardzo aromatyczny oraz soczysty. Spożywany jest na surowo, jako dodatek do sałatek owocowych, lodów, słodkich i mięsnych dań.
1003|polski_koszyk|1.6.Owoce|Natural Cool Granat pestki mrożone BIO 300 g|Granat ma jasny smak i bogactwo witamin.Spożywany jako składnik do przygotowywania różnych potraw i napojów (od zup do słodyczy).
1004|polski_koszyk|1.6.Owoce|Natural Cool Mix Owoców Tropikalnych Mrożony BIO 300 g|Owoce tropikalne można przygotować zarówno jako sałatkę owocową, ale także wiele deserów i ciast.Świetnie nadaje się także do dań wytrawnych np. sosu egzotycznego do mięsa.Nie rozmrażać produktu w opakowaniu. Rozmrażać w pojemniku w lodówce. Używać wg uznania
1005|polski_koszyk|1.6.Owoce|Oho Bambuczi Banany Suszone Z Kokosem I Migdałami Raw Bio 50 g|Naturalna, owocowa przekąska, która pozwoli w mgnieniu oka zaspokoić głód w ciągu dnia. Zdrowa przekąska dla dzieci zamiast słodyczy- zawiera tylko naturalnie występujące cukry!
